key,zh,cat,value,winRate,fightUptime,returns,decidedRate,minutes,k,d,a,groupedFights,roamEpisodes,roamEngaged,roamPaid,roamMissed,roamEngageRate,roamPaidRate,roamDeclined,roamAborted,roamRetargeted,roamDeclineRate,roamLaneTop,roamLaneMid,roamLaneBot,retreatAtMean,tfRolls,tfGoRate,tfBehindRate,tfEpisodes,tfWonRate,tfPeakMean,tfHeadMean,tfSoloEntry,tfSoloRate,tfReadyAtEngage,tfArrivalSpread,tfCommit,tfHoldN,tfDecline,tfBadCommit,tfBadCommitRate,tfDeclineRate,tfExchange,dragonContests,baronContests,objSpawns,objRallies,objRallyRate,objRallyDelay,objHeadMean,objHeadPeak,objKills,objKillRate,objRolls,objRollGoRate,ganks,gankKills,gankRate,roams,invades,towerPushes,splitPush,focusSwap,castMissRate,wasteRate,csRate,retreats,chaseDropped,mlv,diveTry,diveOk
positioning,走位,操作,70,0.5,0.8109538127608835,72.61666666666666,0.9666666666666667,23.112777777777787,12.033333333333333,12.033333333333333,5.8,21.816666666666666,0,0,0,0,,,0,0,0,,0,0,0,0.29447918126409006,9.216666666666667,0.5768535262206148,0.04701627486437613,21.816666666666666,0.10313216195569137,3.7494270435446904,0.8608994543662716,1.6166666666666667,0.11149425287356322,1.225287356321839,1.1711409395973154,6.283333333333333,0,0,2.3,0.36604774535809015,0,1,3.8666666666666667,2.933333333333333,7.6,3,0.39473684210526316,80.06944444444444,0.31652148332162067,2.3092783505154637,3.2333333333333334,0.4254385964912281,176.05,0.6028590362586387,25.516666666666666,0.36666666666666664,0.014369693011103853,0,0,31.266666666666666,0,0,0,0,1,69.31666666666666,0.26666666666666666,9.156666666666668,1.5,0.6333333333333333
positioning,走位,操作,90,0.41379310344827586,0.8077458957290276,74.58333333333333,0.9666666666666667,23.09041666666667,12.433333333333334,11.666666666666666,6.733333333333333,21.75,0,0,0,0,,,0,0,0,,0,0,0,0.3214221652607609,8.6,0.6279069767441862,0.04651162790697675,21.75,0.12337164750957853,3.7685823754789274,0.857528676519239,2.1333333333333333,0.14301675977653633,1.1508379888268159,1.0361111111111112,6.45,0.06666666666666667,0,2.5,0.38759689922480617,0,1.0657142857142858,3.8666666666666667,2.816666666666667,7.6,2.966666666666667,0.3903508771929825,76.83988764044943,0.31361573496940515,2.2816537467700257,3.3666666666666667,0.4429824561403509,174.76666666666668,0.6061415220293724,25.716666666666665,0.36666666666666664,0.014257939079714841,0,0,29.4,0,0,0,0,1,73.63333333333334,0.38333333333333336,9.110000000000001,2.033333333333333,0.5333333333333333
mapAware,視野意識,戰術,40,0.3793103448275862,0.8103762867822496,74.43333333333334,0.9666666666666667,23.41652777777777,12.716666666666667,13.616666666666667,5.733333333333333,22.166666666666668,0,0,0,0,,,0,0,0,,0,0,0,0.2978490407440457,9.983333333333333,0.5976627712854758,0.08180300500834725,22.166666666666668,0.08721804511278194,3.669172932330827,0.8316300808427097,1.7833333333333334,0.1215909090909091,1.1829545454545456,1.1637931034482758,6.383333333333334,0.18333333333333332,0,2.3833333333333333,0.3733681462140992,0,0.9339045287637698,3.85,2.9166666666666665,7.566666666666666,2.7333333333333334,0.3612334801762115,78.42987804878048,0.29040648868500085,2.160206718346253,2.9166666666666665,0.3854625550660793,179.55,0.5521210433491135,23.733333333333334,0.35,0.014747191011235953,0,0,33.21666666666667,0,0,0,0,1,69.23333333333333,0.18333333333333332,9.139999999999995,1.7166666666666666,0.6833333333333333
mapAware,視野意識,戰術,70,0.5,0.8109538127608835,72.61666666666666,0.9666666666666667,23.112777777777787,12.033333333333333,12.033333333333333,5.8,21.816666666666666,0,0,0,0,,,0,0,0,,0,0,0,0.29447918126409006,9.216666666666667,0.5768535262206148,0.04701627486437613,21.816666666666666,0.10313216195569137,3.7494270435446904,0.8608994543662716,1.6166666666666667,0.11149425287356322,1.225287356321839,1.1711409395973154,6.283333333333333,0,0,2.3,0.36604774535809015,0,1,3.8666666666666667,2.933333333333333,7.6,3,0.39473684210526316,80.06944444444444,0.31652148332162067,2.3092783505154637,3.2333333333333334,0.4254385964912281,176.05,0.6028590362586387,25.516666666666666,0.36666666666666664,0.014369693011103853,0,0,31.266666666666666,0,0,0,0,1,69.31666666666666,0.26666666666666666,9.156666666666668,1.5,0.6333333333333333
mapAware,視野意識,戰術,90,0.46551724137931033,0.816499914626113,71.16666666666667,0.9666666666666667,22.91625,13.066666666666666,12,7.066666666666666,21.116666666666667,0.6166666666666667,0.16666666666666666,0.03333333333333333,0.5833333333333334,0.27027027027027023,0.05405405405405405,0.9666666666666667,0.3,0.18333333333333332,0.6105263157894737,0.35,0.26666666666666666,0,0.29368310993333346,9.6,0.6215277777777778,0.053819444444444454,21.116666666666667,0.13022888713496447,3.818468823993686,0.8703188542821991,2.0166666666666666,0.13565022421524664,1.1872197309417039,1.3836477987421383,6.166666666666667,0.21666666666666667,0.06666666666666667,1.85,0.3,0.0103359173126615,1.0888888888888888,4.283333333333333,2.8666666666666667,7.766666666666667,3.283333333333333,0.4227467811158798,70.79441624365482,0.3476698464503025,2.4025,3.6333333333333333,0.4678111587982833,172.06666666666666,0.6356063541263076,27.333333333333332,0.4666666666666667,0.01707317073170732,0.6166666666666667,0.03333333333333333,30.9,0,2.6666666666666665,0,0,1,67.08333333333333,0.3333333333333333,9.426666666666666,2.2,0.5
tacticalIQ,戰術理解,戰術,40,0.40350877192982454,0.8050927178354829,77.86666666666666,0.95,23.87458333333334,12.616666666666667,13.883333333333333,6.05,20.866666666666667,0,0,0,0,,,0,0,0,,0,0,0,0.2964736802926917,9.316666666666666,0.5313059033989267,0.08228980322003579,20.866666666666667,0.11102236421725241,3.7020766773162936,0.8077569707441085,2.183333333333333,0.15745192307692304,1.1935096153846154,1.167857142857143,6.416666666666667,0.06666666666666667,0,2.2666666666666666,0.3532467532467532,0,0.9087635054021609,4.083333333333333,2.9166666666666665,7.866666666666666,2.35,0.29872881355932207,75.03900709219857,0.28135260413313595,2.079326923076923,2.716666666666667,0.3453389830508475,177.51666666666668,0.5459581259975589,26.4,0.5,0.01893939393939394,0,0,33.53333333333333,0,0,0.043812451960030696,0,1,74.85,0.35,9.066666666666665,1.8333333333333333,0.5
tacticalIQ,戰術理解,戰術,70,0.5,0.8109538127608835,72.61666666666666,0.9666666666666667,23.112777777777787,12.033333333333333,12.033333333333333,5.8,21.816666666666666,0,0,0,0,,,0,0,0,,0,0,0,0.29447918126409006,9.216666666666667,0.5768535262206148,0.04701627486437613,21.816666666666666,0.10313216195569137,3.7494270435446904,0.8608994543662716,1.6166666666666667,0.11149425287356322,1.225287356321839,1.1711409395973154,6.283333333333333,0,0,2.3,0.36604774535809015,0,1,3.8666666666666667,2.933333333333333,7.6,3,0.39473684210526316,80.06944444444444,0.31652148332162067,2.3092783505154637,3.2333333333333334,0.4254385964912281,176.05,0.6028590362586387,25.516666666666666,0.36666666666666664,0.014369693011103853,0,0,31.266666666666666,0,0,0,0,1,69.31666666666666,0.26666666666666666,9.156666666666668,1.5,0.6333333333333333
tacticalIQ,戰術理解,戰術,90,0.5,0.8124412819871393,74.2,0.9666666666666667,23.337777777777774,12,13.266666666666667,6.333333333333333,21.4,0,0,0,0,,,0,0,0,,0,0,0,0.29624140729860526,10.133333333333333,0.580592105263158,0.1118421052631579,21.4,0.1090342679127726,3.791277258566979,0.8574795277090078,1.6166666666666667,0.1113662456946039,1.2422502870264065,1,6.516666666666667,0,0,2.55,0.3913043478260869,0,0.9045226130653266,4.066666666666666,2.8833333333333333,7.95,3.033333333333333,0.38155136268343814,78.21428571428572,0.3275605466107428,2.1951807228915663,3.3333333333333335,0.41928721174004197,174.21666666666667,0.6327370132976179,25.666666666666668,0.35,0.013636363636363636,0,0,31.616666666666667,0,0,0,0,1,70.75,0.38333333333333336,9.186666666666667,2.1333333333333333,0.8833333333333333
decision,決策力,戰術,40,0.6206896551724138,0.8215705394976109,69.53333333333333,0.9666666666666667,23.40513888888889,13.083333333333334,15.033333333333333,5.966666666666667,21.15,0,0,0,0,,,0,0,0,,0,0,0,0.26662375017033535,9.1,0.5750915750915752,0.07142857142857144,21.15,0.09771473601260837,3.7194641449960604,0.8330257481441041,1.3666666666666667,0.10186335403726708,1.1937888198757765,1.24496644295302,5.816666666666666,0.1,0.016666666666666666,1.6166666666666667,0.27793696275071633,0.0028089887640449437,0.8702882483370289,4,2.8333333333333335,7.816666666666666,2.716666666666667,0.3475479744136461,77.75153374233128,0.3074021649307402,2.228643216080402,3.2333333333333334,0.41364605543710026,174.73333333333332,0.5985310950019077,24.733333333333334,0.43333333333333335,0.01752021563342318,0,0,34.35,0,0,0.03288958496476124,0,1,58.266666666666666,0.36666666666666664,9.3,2.033333333333333,0.65
decision,決策力,戰術,70,0.5,0.8109538127608835,72.61666666666666,0.9666666666666667,23.112777777777787,12.033333333333333,12.033333333333333,5.8,21.816666666666666,0,0,0,0,,,0,0,0,,0,0,0,0.29447918126409006,9.216666666666667,0.5768535262206148,0.04701627486437613,21.816666666666666,0.10313216195569137,3.7494270435446904,0.8608994543662716,1.6166666666666667,0.11149425287356322,1.225287356321839,1.1711409395973154,6.283333333333333,0,0,2.3,0.36604774535809015,0,1,3.8666666666666667,2.933333333333333,7.6,3,0.39473684210526316,80.06944444444444,0.31652148332162067,2.3092783505154637,3.2333333333333334,0.4254385964912281,176.05,0.6028590362586387,25.516666666666666,0.36666666666666664,0.014369693011103853,0,0,31.266666666666666,0,0,0,0,1,69.31666666666666,0.26666666666666666,9.156666666666668,1.5,0.6333333333333333
